RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch,Weight_kg_base
78,Alc+Str,male,120,9,5,0.403,EtOH,24_hrs,113,92,Relapse,5,0.227
79,Str,male,120,9,5,0.388,EtOH,24_hrs,115,100,Relapse,5,0.221
81,Alc+Str,male,120,9,5,0.496,EtOH,24_hrs,110,70,Relapse,5,0.27
83,Str,male,120,9,5,0.441,EtOH,24_hrs,85,113,Relapse,5,0.267
84,Ctrl,male,120,9,5,0.405,EtOH,24_hrs,115,65,Relapse,5,0.239
85,Alc,male,120,9,5,0.435,EtOH,24_hrs,115,72,Relapse,5,0.251
87,Ctrl,male,120,9,5,0.444,EtOH,24_hrs,67,120,Relapse,5,0.271
68,Alc+Str,female,121,10,5,0.241,H2O,start,125,125,Relapse,5,0.105
69,Alc,female,121,10,5,0.292,H2O,start,124,122,Relapse,5,0.114
70,Ctrl,female,121,10,5,0.321,H2O,start,125,122,Relapse,5,0.141
71,Alc+Str,female,121,10,5,0.295,H2O,start,124,126,Relapse,5,0.115
72,Str,female,121,10,5,0.252,H2O,start,121,116,Relapse,5,0.088
74,Str,female,121,10,5,0.292,H2O,start,122,123,Relapse,5,0.111
75,Ctrl,female,121,10,5,0.283,H2O,start,121,123,Relapse,5,0.128
76,Alc,female,121,10,5,0.333,H2O,start,123,120,Relapse,5,0.137
77,Alc,female,121,10,5,0.26,H2O,start,124,124,Relapse,5,0.174
78,Alc+Str,male,121,10,5,0.395,H2O,start,124,122,Relapse,5,0.219
79,Str,male,121,10,5,0.385,H2O,start,125,124,Relapse,5,0.218
81,Alc+Str,male,121,10,5,0.479,H2O,start,123,121,Relapse,5,0.253
83,Str,male,121,10,5,0.438,H2O,start,124,124,Relapse,5,0.264
84,Ctrl,male,121,10,5,0.405,H2O,start,123,124,Relapse,5,0.239
85,Alc,male,121,10,5,0.43,H2O,start,121,124,Relapse,5,0.246
87,Ctrl,male,121,10,5,0.441,H2O,start,123,124,Relapse,5,0.268
68,Alc+Str,female,121,10,5,0.241,H2O,48_hrs,62,122,Relapse,5,0.105
69,Alc,female,121,10,5,0.292,H2O,48_hrs,54,116,Relapse,5,0.114
70,Ctrl,female,121,10,5,0.321,H2O,48_hrs,31,78,Relapse,5,0.141
71,Alc+Str,female,121,10,5,0.295,H2O,48_hrs,114,44,Relapse,5,0.115
72,Str,female,121,10,5,0.252,H2O,48_hrs,56,101,Relapse,5,0.088
74,Str,female,121,10,5,0.292,H2O,48_hrs,35,121,Relapse,5,0.111
75,Ctrl,female,121,10,5,0.283,H2O,48_hrs,87,71,Relapse,5,0.128
76,Alc,female,121,10,5,0.333,H2O,48_hrs,51,69,Relapse,5,0.137
77,Alc,female,121,10,5,0.26,H2O,48_hrs,43,119,Relapse,5,0.174
78,Alc+Str,male,121,10,5,0.395,H2O,48_hrs,32,118,Relapse,5,0.219
79,Str,male,121,10,5,0.385,H2O,48_hrs,123,53,Relapse,5,0.218
81,Alc+Str,male,121,10,5,0.479,H2O,48_hrs,57,79,Relapse,5,0.253
83,Str,male,121,10,5,0.438,H2O,48_hrs,29,101,Relapse,5,0.264
84,Ctrl,male,121,10,5,0.405,H2O,48_hrs,30,84,Relapse,5,0.239
85,Alc,male,121,10,5,0.43,H2O,48_hrs,32,97,Relapse,5,0.246
87,Ctrl,male,121,10,5,0.441,H2O,48_hrs,115,30,Relapse,5,0.268
68,Alc+Str,female,123,11,6,0.246,EtOH,start,123,119,Relapse,5,0.11
69,Alc,female,123,11,6,0.294,EtOH,start,122,120,Relapse,5,0.116
70,Ctrl,female,123,11,6,0.323,EtOH,start,121,121,Relapse,5,0.143
71,Alc+Str,female,123,11,6,0.307,EtOH,start,122,122,Relapse,5,0.127
72,Str,female,123,11,6,0.268,EtOH,start,118,121,Relapse,5,0.104
74,Str,female,123,11,6,0.296,EtOH,start,121,120,Relapse,5,0.115
75,Ctrl,female,123,11,6,0.287,EtOH,start,122,120,Relapse,5,0.132
76,Alc,female,123,11,6,0.339,EtOH,start,122,121,Relapse,5,0.143
77,Alc,female,123,11,6,0.262,EtOH,start,122,120,Relapse,5,0.176
78,Alc+Str,male,123,11,6,0.411,EtOH,start,122,114,Relapse,5,0.235
79,Str,male,123,11,6,0.405,EtOH,start,121,120,Relapse,5,0.238
81,Alc+Str,male,123,11,6,0.447,EtOH,start,121,120,Relapse,5,0.221
83,Str,male,123,11,6,0.45,EtOH,start,121,121,Relapse,5,0.276
84,Ctrl,male,123,11,6,0.417,EtOH,start,122,120,Relapse,5,0.251
85,Alc,male,123,11,6,0.446,EtOH,start,123,121,Relapse,5,0.262
87,Ctrl,male,123,11,6,0.463,EtOH,start,120,120,Relapse,5,0.29
68,Alc+Str,female,123,11,6,0.246,EtOH,30_mins,122,117,Relapse,5,0.11
69,Alc,female,123,11,6,0.294,EtOH,30_mins,122,120,Relapse,5,0.116
70,Ctrl,female,123,11,6,0.323,EtOH,30_mins,120,119,Relapse,5,0.143
71,Alc+Str,female,123,11,6,0.307,EtOH,30_mins,119,121,Relapse,5,0.127
72,Str,female,123,11,6,0.268,EtOH,30_mins,116,120,Relapse,5,0.104
74,Str,female,123,11,6,0.296,EtOH,30_mins,121,120,Relapse,5,0.115
75,Ctrl,female,123,11,6,0.287,EtOH,30_mins,120,120,Relapse,5,0.132
76,Alc,female,123,11,6,0.339,EtOH,30_mins,120,121,Relapse,5,0.143
77,Alc,female,123,11,6,0.262,EtOH,30_mins,120,118,Relapse,5,0.176
78,Alc+Str,male,123,11,6,0.411,EtOH,30_mins,118,109,Relapse,5,0.235
79,Str,male,123,11,6,0.405,EtOH,30_mins,117,110,Relapse,5,0.238
81,Alc+Str,male,123,11,6,0.447,EtOH,30_mins,119,119,Relapse,5,0.221
83,Str,male,123,11,6,0.45,EtOH,30_mins,119,112,Relapse,5,0.276
84,Ctrl,male,123,11,6,0.417,EtOH,30_mins,119,114,Relapse,5,0.251
85,Alc,male,123,11,6,0.446,EtOH,30_mins,120,115,Relapse,5,0.262
87,Ctrl,male,123,11,6,0.463,EtOH,30_mins,121,111,Relapse,5,0.29
68,Alc+Str,female,123,12,6,0.246,EtOH,24_hrs,116,92,Relapse,5,0.11
69,Alc,female,123,12,6,0.294,EtOH,24_hrs,121,87,Relapse,5,0.116
70,Ctrl,female,123,12,6,0.323,EtOH,24_hrs,118,52,Relapse,5,0.143
71,Alc+Str,female,123,12,6,0.307,EtOH,24_hrs,114,80,Relapse,5,0.127
72,Str,female,123,12,6,0.268,EtOH,24_hrs,76,118,Relapse,5,0.104
74,Str,female,123,12,6,0.296,EtOH,24_hrs,89,117,Relapse,5,0.115
75,Ctrl,female,123,12,6,0.287,EtOH,24_hrs,77,118,Relapse,5,0.132
76,Alc,female,123,12,6,0.339,EtOH,24_hrs,114,78,Relapse,5,0.143
77,Alc,female,123,12,6,0.262,EtOH,24_hrs,120,84,Relapse,5,0.176
78,Alc+Str,male,123,12,6,0.411,EtOH,24_hrs,115,65,Relapse,5,0.235
79,Str,male,123,12,6,0.405,EtOH,24_hrs,70,116,Relapse,5,0.238
81,Alc+Str,male,123,12,6,0.447,EtOH,24_hrs,110,80,Relapse,5,0.221
83,Str,male,123,12,6,0.45,EtOH,24_hrs,100,82,Relapse,5,0.276
84,Ctrl,male,123,12,6,0.417,EtOH,24_hrs,99,119,Relapse,5,0.251
85,Alc,male,123,12,6,0.446,EtOH,24_hrs,117,60,Relapse,5,0.262
87,Ctrl,male,123,12,6,0.463,EtOH,24_hrs,62,119,Relapse,5,0.29
68,Alc+Str,female,124,12,6,0.25,H2O,start,126,123,Relapse,5,0.114
69,Alc,female,124,12,6,0.308,H2O,start,125,121,Relapse,5,0.13
70,Ctrl,female,124,12,6,0.318,H2O,start,127,124,Relapse,5,0.138
71,Alc+Str,female,124,12,6,0.298,H2O,start,126,122,Relapse,5,0.118
72,Str,female,124,12,6,0.267,H2O,start,124,125,Relapse,5,0.103
74,Str,female,124,12,6,0.295,H2O,start,126,126,Relapse,5,0.114
75,Ctrl,female,124,12,6,0.293,H2O,start,126,124,Relapse,5,0.138
76,Alc,female,124,12,6,0.344,H2O,start,125,123,Relapse,5,0.148
77,Alc,female,124,12,6,0.264,H2O,start,126,124,Relapse,5,0.178
78,Alc+Str,male,124,12,6,0.417,H2O,start,125,125,Relapse,5,0.241
79,Str,male,124,12,6,0.403,H2O,start,126,127,Relapse,5,0.236
81,Alc+Str,male,124,12,6,0.501,H2O,start,125,124,Relapse,5,0.275
83,Str,male,124,12,6,0.453,H2O,start,125,124,Relapse,5,0.279
84,Ctrl,male,124,12,6,0.41,H2O,start,126,127,Relapse,5,0.244
85,Alc,male,124,12,6,0.454,H2O,start,125,124,Relapse,5,0.27
87,Ctrl,male,124,12,6,0.462,H2O,start,125,125,Relapse,5,0.289
68,Alc+Str,female,124,13,6,0.25,H2O,24_hrs,90,119,Relapse,5,0.114
69,Alc,female,124,13,6,0.308,H2O,24_hrs,113,90,Relapse,5,0.13
70,Ctrl,female,124,13,6,0.318,H2O,24_hrs,89,90,Relapse,5,0.138
71,Alc+Str,female,124,13,6,0.298,H2O,24_hrs,95,109,Relapse,5,0.118
72,Str,female,124,13,6,0.267,H2O,24_hrs,96,113,Relapse,5,0.103
74,Str,female,124,13,6,0.295,H2O,24_hrs,101,116,Relapse,5,0.114
75,Ctrl,female,124,13,6,0.293,H2O,24_hrs,120,85,Relapse,5,0.138
76,Alc,female,124,13,6,0.344,H2O,24_hrs,106,75,Relapse,5,0.148
77,Alc,female,124,13,6,0.264,H2O,24_hrs,76,124,Relapse,5,0.178
78,Alc+Str,male,124,13,6,0.417,H2O,24_hrs,93,111,Relapse,5,0.241
79,Str,male,124,13,6,0.403,H2O,24_hrs,117,88,Relapse,5,0.236
81,Alc+Str,male,124,13,6,0.501,H2O,24_hrs,119,79,Relapse,5,0.275
83,Str,male,124,13,6,0.453,H2O,24_hrs,80,120,Relapse,5,0.279
84,Ctrl,male,124,13,6,0.41,H2O,24_hrs,101,78,Relapse,5,0.244
85,Alc,male,124,13,6,0.454,H2O,24_hrs,85,114,Relapse,5,0.27
87,Ctrl,male,124,13,6,0.462,H2O,24_hrs,119,73,Relapse,5,0.289
68,Alc+Str,female,125,13,7,0.247,EtOH,start,119,123,Relapse,5,0.111
69,Alc,female,125,13,7,0.29,EtOH,start,121,123,Relapse,5,0.112
70,Ctrl,female,125,13,7,0.32,EtOH,start,125,122,Relapse,5,0.14
71,Alc+Str,female,125,13,7,0.293,EtOH,start,119,123,Relapse,5,0.113
72,Str,female,125,13,7,0.262,EtOH,start,124,123,Relapse,5,0.098
74,Str,female,125,13,7,0.301,EtOH,start,124,124,Relapse,5,0.12
75,Ctrl,female,125,13,7,0.285,EtOH,start,124,122,Relapse,5,0.13
76,Alc,female,125,13,7,0.352,EtOH,start,120,124,Relapse,5,0.156
77,Alc,female,125,13,7,0.265,EtOH,start,120,122,Relapse,5,0.179
78,Alc+Str,male,125,13,7,0.418,EtOH,start,117,122,Relapse,5,0.242
79,Str,male,125,13,7,0.401,EtOH,start,124,123,Relapse,5,0.234
81,Alc+Str,male,125,13,7,0.442,EtOH,start,119,123,Relapse,5,0.216
83,Str,male,125,13,7,0.463,EtOH,start,124,124,Relapse,5,0.289
84,Ctrl,male,125,13,7,0.422,EtOH,start,124,123,Relapse,5,0.256
85,Alc,male,125,13,7,0.458,EtOH,start,120,123,Relapse,5,0.274
87,Ctrl,male,125,13,7,0.461,EtOH,start,123,123,Relapse,5,0.288
68,Alc+Str,female,125,13,7,0.247,EtOH,30_mins,118,122,Relapse,5,0.111
69,Alc,female,125,13,7,0.29,EtOH,30_mins,120,122,Relapse,5,0.112
70,Ctrl,female,125,13,7,0.32,EtOH,30_mins,122,121,Relapse,5,0.14
71,Alc+Str,female,125,13,7,0.293,EtOH,30_mins,118,121,Relapse,5,0.113
72,Str,female,125,13,7,0.262,EtOH,30_mins,122,123,Relapse,5,0.098
74,Str,female,125,13,7,0.301,EtOH,30_mins,123,122,Relapse,5,0.12
75,Ctrl,female,125,13,7,0.285,EtOH,30_mins,122,123,Relapse,5,0.13
76,Alc,female,125,13,7,0.352,EtOH,30_mins,118,121,Relapse,5,0.156
77,Alc,female,125,13,7,0.265,EtOH,30_mins,119,117,Relapse,5,0.179
78,Alc+Str,male,125,13,7,0.418,EtOH,30_mins,114,122,Relapse,5,0.242
79,Str,male,125,13,7,0.401,EtOH,30_mins,122,117,Relapse,5,0.234
81,Alc+Str,male,125,13,7,0.442,EtOH,30_mins,116,118,Relapse,5,0.216
83,Str,male,125,13,7,0.463,EtOH,30_mins,116,116,Relapse,5,0.289
84,Ctrl,male,125,13,7,0.422,EtOH,30_mins,118,123,Relapse,5,0.256
85,Alc,male,125,13,7,0.458,EtOH,30_mins,118,122,Relapse,5,0.274
87,Ctrl,male,125,13,7,0.461,EtOH,30_mins,122,117,Relapse,5,0.288
68,Alc+Str,female,125,14,7,0.247,EtOH,24_hrs,114,81,Relapse,5,0.111
69,Alc,female,125,14,7,0.29,EtOH,24_hrs,119,88,Relapse,5,0.112
70,Ctrl,female,125,14,7,0.32,EtOH,24_hrs,108,77,Relapse,5,0.14
71,Alc+Str,female,125,14,7,0.293,EtOH,24_hrs,116,80,Relapse,5,0.113
72,Str,female,125,14,7,0.262,EtOH,24_hrs,114,95,Relapse,5,0.098
74,Str,female,125,14,7,0.301,EtOH,24_hrs,88,117,Relapse,5,0.12
75,Ctrl,female,125,14,7,0.285,EtOH,24_hrs,85,119,Relapse,5,0.13
76,Alc,female,125,14,7,0.352,EtOH,24_hrs,114,70,Relapse,5,0.156
77,Alc,female,125,14,7,0.265,EtOH,24_hrs,118,93,Relapse,5,0.179
78,Alc+Str,male,125,14,7,0.418,EtOH,24_hrs,115,71,Relapse,5,0.242
79,Str,male,125,14,7,0.401,EtOH,24_hrs,114,90,Relapse,5,0.234
81,Alc+Str,male,125,14,7,0.442,EtOH,24_hrs,113,69,Relapse,5,0.216
83,Str,male,125,14,7,0.463,EtOH,24_hrs,66,121,Relapse,5,0.289
84,Ctrl,male,125,14,7,0.422,EtOH,24_hrs,71,110,Relapse,5,0.256
85,Alc,male,125,14,7,0.458,EtOH,24_hrs,110,96,Relapse,5,0.274
87,Ctrl,male,125,14,7,0.461,EtOH,24_hrs,99,85,Relapse,5,0.288
68,Alc+Str,female,126,14,7,0.254,H2O,start,123,122,Relapse,5,0.118
69,Alc,female,126,14,7,0.3,H2O,start,123,123,Relapse,5,0.122
70,Ctrl,female,126,14,7,0.306,H2O,start,124,122,Relapse,5,0.126
71,Alc+Str,female,126,14,7,0.299,H2O,start,122,123,Relapse,5,0.119
72,Str,female,126,14,7,0.262,H2O,start,123,122,Relapse,5,0.098
74,Str,female,126,14,7,0.3,H2O,start,122,122,Relapse,5,0.119
75,Ctrl,female,126,14,7,0.296,H2O,start,123,122,Relapse,5,0.141
76,Alc,female,126,14,7,0.357,H2O,start,122,122,Relapse,5,0.161
77,Alc,female,126,14,7,0.266,H2O,start,122,122,Relapse,5,0.18
78,Alc+Str,male,126,14,7,0.422,H2O,start,122,122,Relapse,5,0.246
79,Str,male,126,14,7,0.393,H2O,start,123,123,Relapse,5,0.226
81,Alc+Str,male,126,14,7,0.502,H2O,start,122,123,Relapse,5,0.276
83,Str,male,126,14,7,0.46,H2O,start,123,123,Relapse,5,0.286
84,Ctrl,male,126,14,7,0.425,H2O,start,122,122,Relapse,5,0.259
85,Alc,male,126,14,7,0.444,H2O,start,124,124,Relapse,5,0.26
87,Ctrl,male,126,14,7,0.472,H2O,start,122,123,Relapse,5,0.299
68,Alc+Str,female,126,15,7,0.254,H2O,24_hrs,88,121,Relapse,5,0.118
69,Alc,female,126,15,7,0.3,H2O,24_hrs,122,103,Relapse,5,0.122
70,Ctrl,female,126,15,7,0.306,H2O,24_hrs,69,99,Relapse,5,0.126
71,Alc+Str,female,126,15,7,0.299,H2O,24_hrs,74,122,Relapse,5,0.119
72,Str,female,126,15,7,0.262,H2O,24_hrs,121,79,Relapse,5,0.098
74,Str,female,126,15,7,0.3,H2O,24_hrs,106,96,Relapse,5,0.119
75,Ctrl,female,126,15,7,0.296,H2O,24_hrs,90,28,Relapse,5,0.141
76,Alc,female,126,15,7,0.357,H2O,24_hrs,68,112,Relapse,5,0.161
77,Alc,female,126,15,7,0.266,H2O,24_hrs,77,121,Relapse,5,0.18
78,Alc+Str,male,126,15,7,0.422,H2O,24_hrs,121,84,Relapse,5,0.246
79,Str,male,126,15,7,0.393,H2O,24_hrs,121,83,Relapse,5,0.226
81,Alc+Str,male,126,15,7,0.502,H2O,24_hrs,67,122,Relapse,5,0.276
83,Str,male,126,15,7,0.46,H2O,24_hrs,51,120,Relapse,5,0.286
84,Ctrl,male,126,15,7,0.425,H2O,24_hrs,121,65,Relapse,5,0.259
85,Alc,male,126,15,7,0.444,H2O,24_hrs,122,54,Relapse,5,0.26
87,Ctrl,male,126,15,7,0.472,H2O,24_hrs,121,80,Relapse,5,0.299
68,Alc+Str,female,127,15,8,0.254,EtOH,start,118,125,Relapse,5,0.118
69,Alc,female,127,15,8,0.29,EtOH,start,120,124,Relapse,5,0.112
70,Ctrl,female,127,15,8,0.322,EtOH,start,122,122,Relapse,5,0.142
71,Alc+Str,female,127,15,8,0.309,EtOH,start,120,122,Relapse,5,0.129
72,Str,female,127,15,8,0.269,EtOH,start,124,125,Relapse,5,0.105
74,Str,female,127,15,8,0.303,EtOH,start,124,123,Relapse,5,0.122
75,Ctrl,female,127,15,8,0.3,EtOH,start,123,123,Relapse,5,0.145
76,Alc,female,127,15,8,0.353,EtOH,start,119,124,Relapse,5,0.157
77,Alc,female,127,15,8,0.27,EtOH,start,120,123,Relapse,5,0.184
78,Alc+Str,male,127,15,8,0.416,EtOH,start,119,126,Relapse,5,0.24
79,Str,male,127,15,8,0.402,EtOH,start,121,122,Relapse,5,0.235
81,Alc+Str,male,127,15,8,0.499,EtOH,start,118,124,Relapse,5,0.273
83,Str,male,127,15,8,0.46,EtOH,start,124,119,Relapse,5,0.286
84,Ctrl,male,127,15,8,0.425,EtOH,start,123,123,Relapse,5,0.259
85,Alc,male,127,15,8,0.452,EtOH,start,119,124,Relapse,5,0.268
87,Ctrl,male,127,15,8,0.468,EtOH,start,120,121,Relapse,5,0.295
68,Alc+Str,female,127,15,8,0.254,EtOH,30_mins,117,125,Relapse,5,0.118
69,Alc,female,127,15,8,0.29,EtOH,30_mins,120,125,Relapse,5,0.112
70,Ctrl,female,127,15,8,0.322,EtOH,30_mins,122,120,Relapse,5,0.142
71,Alc+Str,female,127,15,8,0.309,EtOH,30_mins,119,120,Relapse,5,0.129
72,Str,female,127,15,8,0.269,EtOH,30_mins,122,123,Relapse,5,0.105
74,Str,female,127,15,8,0.303,EtOH,30_mins,124,121,Relapse,5,0.122
75,Ctrl,female,127,15,8,0.3,EtOH,30_mins,120,123,Relapse,5,0.145
76,Alc,female,127,15,8,0.353,EtOH,30_mins,118,123,Relapse,5,0.157
77,Alc,female,127,15,8,0.27,EtOH,30_mins,120,123,Relapse,5,0.184
78,Alc+Str,male,127,15,8,0.416,EtOH,30_mins,118,126,Relapse,5,0.24
79,Str,male,127,15,8,0.402,EtOH,30_mins,122,116,Relapse,5,0.235
81,Alc+Str,male,127,15,8,0.499,EtOH,30_mins,117,122,Relapse,5,0.273
83,Str,male,127,15,8,0.46,EtOH,30_mins,124,116,Relapse,5,0.286
84,Ctrl,male,127,15,8,0.425,EtOH,30_mins,122,115,Relapse,5,0.259
85,Alc,male,127,15,8,0.452,EtOH,30_mins,119,120,Relapse,5,0.268
87,Ctrl,male,127,15,8,0.468,EtOH,30_mins,116,120,Relapse,5,0.295
68,Alc+Str,female,127,16,8,0.254,EtOH,24_hrs,113,103,Relapse,5,0.118
69,Alc,female,127,16,8,0.29,EtOH,24_hrs,109,114,Relapse,5,0.112
70,Ctrl,female,127,16,8,0.322,EtOH,24_hrs,71,115,Relapse,5,0.142
71,Alc+Str,female,127,16,8,0.309,EtOH,24_hrs,119,74,Relapse,5,0.129
72,Str,female,127,16,8,0.269,EtOH,24_hrs,118,92,Relapse,5,0.105
74,Str,female,127,16,8,0.303,EtOH,24_hrs,112,96,Relapse,5,0.122
75,Ctrl,female,127,16,8,0.3,EtOH,24_hrs,105,93,Relapse,5,0.145
76,Alc,female,127,16,8,0.353,EtOH,24_hrs,107,109,Relapse,5,0.157
77,Alc,female,127,16,8,0.27,EtOH,24_hrs,120,84,Relapse,5,0.184
78,Alc+Str,male,127,16,8,0.416,EtOH,24_hrs,117,95,Relapse,5,0.24
79,Str,male,127,16,8,0.402,EtOH,24_hrs,119,72,Relapse,5,0.235
81,Alc+Str,male,127,16,8,0.499,EtOH,24_hrs,113,79,Relapse,5,0.273
83,Str,male,127,16,8,0.46,EtOH,24_hrs,122,63,Relapse,5,0.286
84,Ctrl,male,127,16,8,0.425,EtOH,24_hrs,121,62,Relapse,5,0.259
85,Alc,male,127,16,8,0.452,EtOH,24_hrs,117,70,Relapse,5,0.268
87,Ctrl,male,127,16,8,0.468,EtOH,24_hrs,79,111,Relapse,5,0.295
68,Alc+Str,female,128,16,8,0.252,H2O,start,124,121,Relapse,5,0.116
69,Alc,female,128,16,8,0.29,H2O,start,122,124,Relapse,5,0.112
70,Ctrl,female,128,16,8,0.316,H2O,start,124,122,Relapse,5,0.136
71,Alc+Str,female,128,16,8,0.302,H2O,start,122,120,Relapse,5,0.122
72,Str,female,128,16,8,0.259,H2O,start,125,124,Relapse,5,0.095
74,Str,female,128,16,8,0.284,H2O,start,123,124,Relapse,5,0.103
75,Ctrl,female,128,16,8,0.299,H2O,start,124,122,Relapse,5,0.144
76,Alc,female,128,16,8,0.348,H2O,start,125,124,Relapse,5,0.152
77,Alc,female,128,16,8,0.266,H2O,start,122,122,Relapse,5,0.18
78,Alc+Str,male,128,16,8,0.422,H2O,start,124,120,Relapse,5,0.246
79,Str,male,128,16,8,0.399,H2O,start,123,122,Relapse,5,0.232
81,Alc+Str,male,128,16,8,0.501,H2O,start,122,123,Relapse,5,0.275
83,Str,male,128,16,8,0.464,H2O,start,123,122,Relapse,5,0.29
84,Ctrl,male,128,16,8,0.417,H2O,start,123,124,Relapse,5,0.251
85,Alc,male,128,16,8,0.444,H2O,start,123,122,Relapse,5,0.26
87,Ctrl,male,128,16,8,0.47,H2O,start,120,121,Relapse,5,0.297
68,Alc+Str,female,128,17,8,0.252,H2O,48_hrs,123,64,Relapse,5,0.116
69,Alc,female,128,17,8,0.29,H2O,48_hrs,102,79,Relapse,5,0.112
70,Ctrl,female,128,17,8,0.316,H2O,48_hrs,29,83,Relapse,5,0.136
71,Alc+Str,female,128,17,8,0.302,H2O,48_hrs,29,114,Relapse,5,0.122
72,Str,female,128,17,8,0.259,H2O,48_hrs,47,121,Relapse,5,0.095
74,Str,female,128,17,8,0.284,H2O,48_hrs,108,44,Relapse,5,0.103
75,Ctrl,female,128,17,8,0.299,H2O,48_hrs,29,47,Relapse,5,0.144
76,Alc,female,128,17,8,0.348,H2O,48_hrs,97,28,Relapse,5,0.152
77,Alc,female,128,17,8,0.266,H2O,48_hrs,27,118,Relapse,5,0.18
78,Alc+Str,male,128,17,8,0.422,H2O,48_hrs,121,28,Relapse,5,0.246
79,Str,male,128,17,8,0.399,H2O,48_hrs,76,108,Relapse,5,0.232
81,Alc+Str,male,128,17,8,0.501,H2O,48_hrs,98,74,Relapse,5,0.275
83,Str,male,128,17,8,0.464,H2O,48_hrs,39,92,Relapse,5,0.29
84,Ctrl,male,128,17,8,0.417,H2O,48_hrs,90,49,Relapse,5,0.251
85,Alc,male,128,17,8,0.444,H2O,48_hrs,43,105,Relapse,5,0.26
87,Ctrl,male,128,17,8,0.47,H2O,48_hrs,105,27,Relapse,5,0.297
68,Alc+Str,female,130,17,9,0.254,EtOH,start,122,122,Relapse,5,0.118
69,Alc,female,130,17,9,0.303,EtOH,start,121,121,Relapse,5,0.125
70,Ctrl,female,130,17,9,0.292,EtOH,start,122,122,Relapse,5,0.112
71,Alc+Str,female,130,17,9,0.3,EtOH,start,121,122,Relapse,5,0.12
72,Str,female,130,17,9,0.272,EtOH,start,122,122,Relapse,5,0.108
74,Str,female,130,17,9,0.306,EtOH,start,122,122,Relapse,5,0.125
75,Ctrl,female,130,17,9,0.299,EtOH,start,121,122,Relapse,5,0.144
76,Alc,female,130,17,9,0.338,EtOH,start,122,122,Relapse,5,0.142
77,Alc,female,130,17,9,0.268,EtOH,start,121,121,Relapse,5,0.182
78,Alc+Str,male,130,17,9,0.429,EtOH,start,121,125,Relapse,5,0.253
79,Str,male,130,17,9,0.412,EtOH,start,121,122,Relapse,5,0.245
81,Alc+Str,male,130,17,9,0.511,EtOH,start,121,123,Relapse,5,0.285
83,Str,male,130,17,9,0.476,EtOH,start,121,123,Relapse,5,0.302
84,Ctrl,male,130,17,9,0.434,EtOH,start,121,121,Relapse,5,0.268
85,Alc,male,130,17,9,0.463,EtOH,start,121,123,Relapse,5,0.279
87,Ctrl,male,130,17,9,0.488,EtOH,start,121,123,Relapse,5,0.315
68,Alc+Str,female,130,17,9,0.254,EtOH,30_mins,121,124,Relapse,5,0.118
69,Alc,female,130,17,9,0.303,EtOH,30_mins,116,113,Relapse,5,0.125
70,Ctrl,female,130,17,9,0.292,EtOH,30_mins,119,123,Relapse,5,0.112
71,Alc+Str,female,130,17,9,0.3,EtOH,30_mins,121,122,Relapse,5,0.12
72,Str,female,130,17,9,0.272,EtOH,30_mins,121,115,Relapse,5,0.108
74,Str,female,130,17,9,0.306,EtOH,30_mins,120,114,Relapse,5,0.125
75,Ctrl,female,130,17,9,0.299,EtOH,30_mins,118,121,Relapse,5,0.144
76,Alc,female,130,17,9,0.338,EtOH,30_mins,122,120,Relapse,5,0.142
77,Alc,female,130,17,9,0.268,EtOH,30_mins,120,116,Relapse,5,0.182
78,Alc+Str,male,130,17,9,0.429,EtOH,30_mins,120,114,Relapse,5,0.253
79,Str,male,130,17,9,0.412,EtOH,30_mins,120,119,Relapse,5,0.245
81,Alc+Str,male,130,17,9,0.511,EtOH,30_mins,119,122,Relapse,5,0.285
83,Str,male,130,17,9,0.476,EtOH,30_mins,118,115,Relapse,5,0.302
84,Ctrl,male,130,17,9,0.434,EtOH,30_mins,118,119,Relapse,5,0.268
85,Alc,male,130,17,9,0.463,EtOH,30_mins,118,118,Relapse,5,0.279
87,Ctrl,male,130,17,9,0.488,EtOH,30_mins,114,119,Relapse,5,0.315
68,Alc+Str,female,130,18,9,0.254,EtOH,24_hrs,115,111,Relapse,5,0.118
69,Alc,female,130,18,9,0.303,EtOH,24_hrs,116,84,Relapse,5,0.125
70,Ctrl,female,130,18,9,0.292,EtOH,24_hrs,60,114,Relapse,5,0.112
71,Alc+Str,female,130,18,9,0.3,EtOH,24_hrs,117,83,Relapse,5,0.12
72,Str,female,130,18,9,0.272,EtOH,24_hrs,112,91,Relapse,5,0.108
74,Str,female,130,18,9,0.306,EtOH,24_hrs,115,79,Relapse,5,0.125
75,Ctrl,female,130,18,9,0.299,EtOH,24_hrs,84,117,Relapse,5,0.144
76,Alc,female,130,18,9,0.338,EtOH,24_hrs,119,71,Relapse,5,0.142
77,Alc,female,130,18,9,0.268,EtOH,24_hrs,115,89,Relapse,5,0.182
78,Alc+Str,male,130,18,9,0.429,EtOH,24_hrs,111,67,Relapse,5,0.253
79,Str,male,130,18,9,0.412,EtOH,24_hrs,113,86,Relapse,5,0.245
81,Alc+Str,male,130,18,9,0.511,EtOH,24_hrs,111,82,Relapse,5,0.285
83,Str,male,130,18,9,0.476,EtOH,24_hrs,73,109,Relapse,5,0.302
84,Ctrl,male,130,18,9,0.434,EtOH,24_hrs,102,81,Relapse,5,0.268
