Date,RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch,Weight_kg_base
13/12/2021,66,Alc+Str,male,124,22,7,0.43,EtOH,30_mins,117,121,Relapse,4,0.222
13/12/2021,67,Alc,male,124,22,7,0.515,EtOH,30_mins,116,119,Relapse,4,0.313
13/12/2021,52,Str,female,124,23,7,0.241,EtOH,24_hrs,116,97,Relapse,4,0.083
13/12/2021,53,Alc,female,124,23,7,0.297,EtOH,24_hrs,113,88,Relapse,4,0.144
13/12/2021,54,Ctrl,female,124,23,7,0.291,EtOH,24_hrs,119,90,Relapse,4,0.136
13/12/2021,56,Alc,female,124,23,7,0.3,EtOH,24_hrs,116,78,Relapse,4,0.139
13/12/2021,57,Str,female,124,23,7,0.277,EtOH,24_hrs,92,119,Relapse,4,0.114
13/12/2021,58,Alc+Str,female,124,23,7,0.275,EtOH,24_hrs,115,96,Relapse,4,0.121
13/12/2021,59,Ctrl,female,124,23,7,0.271,EtOH,24_hrs,121,89,Relapse,4,0.123
13/12/2021,61,Alc,male,124,23,7,0.459,EtOH,24_hrs,114,69,Relapse,4,0.282
13/12/2021,62,Alc+Str,male,124,23,7,0.417,EtOH,24_hrs,114,92,Relapse,4,0.262
13/12/2021,63,Ctrl,male,124,23,7,0.497,EtOH,24_hrs,88,114,Relapse,4,0.324
13/12/2021,64,Ctrl,male,124,23,7,0.461,EtOH,24_hrs,120,74,Relapse,4,0.27
13/12/2021,65,Str,male,124,23,7,0.457,EtOH,24_hrs,118,74,Relapse,4,0.275
13/12/2021,66,Alc+Str,male,124,23,7,0.43,EtOH,24_hrs,112,89,Relapse,4,0.222
13/12/2021,67,Alc,male,124,23,7,0.515,EtOH,24_hrs,104,104,Relapse,4,0.313
14/12/2021,52,Str,female,125,23,7,0.23,H2O,start,122,122,Relapse,4,0.072
14/12/2021,53,Alc,female,125,23,7,0.294,H2O,start,122,121,Relapse,4,0.141
14/12/2021,54,Ctrl,female,125,23,7,0.284,H2O,start,122,123,Relapse,4,0.129
14/12/2021,56,Alc,female,125,23,7,0.292,H2O,start,122,122,Relapse,4,0.131
14/12/2021,57,Str,female,125,23,7,0.268,H2O,start,123,123,Relapse,4,0.105
14/12/2021,58,Alc+Str,female,125,23,7,0.272,H2O,start,122,123,Relapse,4,0.118
14/12/2021,59,Ctrl,female,125,23,7,0.269,H2O,start,122,122,Relapse,4,0.121
14/12/2021,61,Alc,male,125,23,7,0.458,H2O,start,121,122,Relapse,4,0.281
14/12/2021,62,Alc+Str,male,125,23,7,0.413,H2O,start,123,121,Relapse,4,0.258
14/12/2021,63,Ctrl,male,125,23,7,0.493,H2O,start,121,121,Relapse,4,0.32
14/12/2021,64,Ctrl,male,125,23,7,0.45,H2O,start,121,122,Relapse,4,0.259
14/12/2021,65,Str,male,125,23,7,0.461,H2O,start,120,121,Relapse,4,0.279
14/12/2021,66,Alc+Str,male,125,23,7,0.424,H2O,start,122,122,Relapse,4,0.216
14/12/2021,67,Alc,male,125,23,7,0.509,H2O,start,122,122,Relapse,4,0.307
14/12/2021,52,Str,female,125,24,7,0.23,H2O,24_hrs,85,122,Relapse,4,0.072
14/12/2021,53,Alc,female,125,24,7,0.294,H2O,24_hrs,83,114,Relapse,4,0.141
14/12/2021,54,Ctrl,female,125,24,7,0.284,H2O,24_hrs,73,121,Relapse,4,0.129
14/12/2021,56,Alc,female,125,24,7,0.292,H2O,24_hrs,93,95,Relapse,4,0.131
14/12/2021,57,Str,female,125,24,7,0.268,H2O,24_hrs,103,107,Relapse,4,0.105
14/12/2021,58,Alc+Str,female,125,24,7,0.272,H2O,24_hrs,98,93,Relapse,4,0.118
14/12/2021,59,Ctrl,female,125,24,7,0.269,H2O,24_hrs,90,121,Relapse,4,0.121
14/12/2021,61,Alc,male,125,24,7,0.458,H2O,24_hrs,121,46,Relapse,4,0.281
14/12/2021,62,Alc+Str,male,125,24,7,0.413,H2O,24_hrs,84,111,Relapse,4,0.258
14/12/2021,63,Ctrl,male,125,24,7,0.493,H2O,24_hrs,113,76,Relapse,4,0.32
14/12/2021,64,Ctrl,male,125,24,7,0.45,H2O,24_hrs,79,106,Relapse,4,0.259
14/12/2021,65,Str,male,125,24,7,0.461,H2O,24_hrs,86,101,Relapse,4,0.279
14/12/2021,66,Alc+Str,male,125,24,7,0.424,H2O,24_hrs,113,75,Relapse,4,0.216
14/12/2021,67,Alc,male,125,24,7,0.509,H2O,24_hrs,85,112,Relapse,4,0.307
15/12/2021,52,Str,female,126,25,8,0.246,EtOH,start,123,120,Relapse,4,0.088
15/12/2021,53,Alc,female,126,25,8,0.299,EtOH,start,121,123,Relapse,4,0.146
15/12/2021,54,Ctrl,female,126,25,8,0.29,EtOH,start,124,122,Relapse,4,0.135
15/12/2021,56,Alc,female,126,25,8,0.303,EtOH,start,118,122,Relapse,4,0.142
15/12/2021,57,Str,female,126,25,8,0.273,EtOH,start,123,122,Relapse,4,0.11
15/12/2021,58,Alc+Str,female,126,25,8,0.283,EtOH,start,119,122,Relapse,4,0.129
15/12/2021,59,Ctrl,female,126,25,8,0.268,EtOH,start,121,122,Relapse,4,0.12
15/12/2021,61,Alc,male,126,25,8,0.464,EtOH,start,120,122,Relapse,4,0.287
15/12/2021,62,Alc+Str,male,126,25,8,0.418,EtOH,start,120,121,Relapse,4,0.263
15/12/2021,63,Ctrl,male,126,25,8,0.511,EtOH,start,122,121,Relapse,4,0.338
15/12/2021,64,Ctrl,male,126,25,8,0.462,EtOH,start,124,121,Relapse,4,0.271
15/12/2021,65,Str,male,126,25,8,0.466,EtOH,start,122,120,Relapse,4,0.284
15/12/2021,66,Alc+Str,male,126,25,8,0.439,EtOH,start,114,121,Relapse,4,0.231
15/12/2021,67,Alc,male,126,25,8,0.509,EtOH,start,119,122,Relapse,4,0.307
15/12/2021,52,Str,female,126,25,8,0.246,EtOH,30_mins,123,115,Relapse,4,0.088
15/12/2021,53,Alc,female,126,25,8,0.299,EtOH,30_mins,121,121,Relapse,4,0.146
15/12/2021,54,Ctrl,female,126,25,8,0.29,EtOH,30_mins,124,122,Relapse,4,0.135
15/12/2021,56,Alc,female,126,25,8,0.303,EtOH,30_mins,118,121,Relapse,4,0.142
15/12/2021,57,Str,female,126,25,8,0.273,EtOH,30_mins,119,121,Relapse,4,0.11
15/12/2021,58,Alc+Str,female,126,25,8,0.283,EtOH,30_mins,119,115,Relapse,4,0.129
15/12/2021,59,Ctrl,female,126,25,8,0.268,EtOH,30_mins,121,119,Relapse,4,0.12
15/12/2021,61,Alc,male,126,25,8,0.464,EtOH,30_mins,119,117,Relapse,4,0.287
15/12/2021,62,Alc+Str,male,126,25,8,0.418,EtOH,30_mins,119,116,Relapse,4,0.263
15/12/2021,63,Ctrl,male,126,25,8,0.511,EtOH,30_mins,116,120,Relapse,4,0.338
15/12/2021,64,Ctrl,male,126,25,8,0.462,EtOH,30_mins,122,119,Relapse,4,0.271
15/12/2021,65,Str,male,126,25,8,0.466,EtOH,30_mins,121,120,Relapse,4,0.284
15/12/2021,66,Alc+Str,male,126,25,8,0.439,EtOH,30_mins,112,119,Relapse,4,0.231
15/12/2021,67,Alc,male,126,25,8,0.509,EtOH,30_mins,119,121,Relapse,4,0.307
15/12/2021,52,Str,female,126,26,8,0.246,EtOH,24_hrs,122,85,Relapse,4,0.088
15/12/2021,53,Alc,female,126,26,8,0.299,EtOH,24_hrs,116,80,Relapse,4,0.146
15/12/2021,54,Ctrl,female,126,26,8,0.29,EtOH,24_hrs,117,93,Relapse,4,0.135
15/12/2021,56,Alc,female,126,26,8,0.303,EtOH,24_hrs,112,87,Relapse,4,0.142
15/12/2021,57,Str,female,126,26,8,0.273,EtOH,24_hrs,94,118,Relapse,4,0.11
15/12/2021,58,Alc+Str,female,126,26,8,0.283,EtOH,24_hrs,116,79,Relapse,4,0.129
15/12/2021,59,Ctrl,female,126,26,8,0.268,EtOH,24_hrs,116,105,Relapse,4,0.12
15/12/2021,61,Alc,male,126,26,8,0.464,EtOH,24_hrs,116,58,Relapse,4,0.287
15/12/2021,62,Alc+Str,male,126,26,8,0.418,EtOH,24_hrs,117,74,Relapse,4,0.263
15/12/2021,63,Ctrl,male,126,26,8,0.511,EtOH,24_hrs,90,97,Relapse,4,0.338
15/12/2021,64,Ctrl,male,126,26,8,0.462,EtOH,24_hrs,120,71,Relapse,4,0.271
15/12/2021,65,Str,male,126,26,8,0.466,EtOH,24_hrs,106,105,Relapse,4,0.284
15/12/2021,66,Alc+Str,male,126,26,8,0.439,EtOH,24_hrs,107,89,Relapse,4,0.231
15/12/2021,67,Alc,male,126,26,8,0.509,EtOH,24_hrs,103,112,Relapse,4,0.307
16/12/2021,52,Str,female,127,27,8,0.245,H2O,start,121,122,Relapse,4,0.087
16/12/2021,53,Alc,female,127,27,8,0.301,H2O,start,121,120,Relapse,4,0.148
16/12/2021,54,Ctrl,female,127,27,8,0.287,H2O,start,122,123,Relapse,4,0.132
16/12/2021,56,Alc,female,127,27,8,0.294,H2O,start,121,121,Relapse,4,0.133
16/12/2021,57,Str,female,127,27,8,0.276,H2O,start,122,121,Relapse,4,0.113
16/12/2021,58,Alc+Str,female,127,27,8,0.281,H2O,start,122,122,Relapse,4,0.127
16/12/2021,59,Ctrl,female,127,27,8,0.262,H2O,start,122,122,Relapse,4,0.114
16/12/2021,61,Alc,male,127,27,8,0.466,H2O,start,121,119,Relapse,4,0.289
16/12/2021,62,Alc+Str,male,127,27,8,0.419,H2O,start,121,122,Relapse,4,0.264
16/12/2021,63,Ctrl,male,127,27,8,0.504,H2O,start,121,122,Relapse,4,0.331
16/12/2021,64,Ctrl,male,127,27,8,0.461,H2O,start,121,121,Relapse,4,0.27
16/12/2021,65,Str,male,127,27,8,0.468,H2O,start,121,120,Relapse,4,0.286
16/12/2021,66,Alc+Str,male,127,27,8,0.437,H2O,start,122,121,Relapse,4,0.229
16/12/2021,67,Alc,male,127,27,8,0.505,H2O,start,121,122,Relapse,4,0.303
16/12/2021,52,Str,female,127,27,8,0.245,H2O,24_hrs,101,112,Relapse,4,0.087
16/12/2021,53,Alc,female,127,27,8,0.301,H2O,24_hrs,120,72,Relapse,4,0.148
16/12/2021,54,Ctrl,female,127,27,8,0.287,H2O,24_hrs,114,29,Relapse,4,0.132
16/12/2021,56,Alc,female,127,27,8,0.294,H2O,24_hrs,107,74,Relapse,4,0.133
16/12/2021,57,Str,female,127,27,8,0.276,H2O,24_hrs,113,100,Relapse,4,0.113
16/12/2021,58,Alc+Str,female,127,27,8,0.281,H2O,24_hrs,90,122,Relapse,4,0.127
16/12/2021,59,Ctrl,female,127,27,8,0.262,H2O,24_hrs,119,87,Relapse,4,0.114
16/12/2021,61,Alc,male,127,27,8,0.466,H2O,24_hrs,70,108,Relapse,4,0.289
16/12/2021,62,Alc+Str,male,127,27,8,0.419,H2O,24_hrs,96,109,Relapse,4,0.264
16/12/2021,63,Ctrl,male,127,27,8,0.504,H2O,24_hrs,105,102,Relapse,4,0.331
16/12/2021,64,Ctrl,male,127,27,8,0.461,H2O,24_hrs,112,81,Relapse,4,0.27
16/12/2021,65,Str,male,127,27,8,0.468,H2O,24_hrs,56,119,Relapse,4,0.286
16/12/2021,66,Alc+Str,male,127,27,8,0.437,H2O,24_hrs,98,103,Relapse,4,0.229
16/12/2021,67,Alc,male,127,27,8,0.505,H2O,24_hrs,99,86,Relapse,4,0.303
17/12/2021,52,Str,female,128,28,9,0.346,EtOH,start,124,122,Relapse,4,0.188
17/12/2021,53,Alc,female,128,28,9,0.295,EtOH,start,119,122,Relapse,4,0.142
17/12/2021,54,Ctrl,female,128,28,9,0.285,EtOH,start,121,122,Relapse,4,0.13
17/12/2021,56,Alc,female,128,28,9,0.297,EtOH,start,120,122,Relapse,4,0.136
17/12/2021,57,Str,female,128,28,9,0.268,EtOH,start,123,121,Relapse,4,0.105
17/12/2021,58,Alc+Str,female,128,28,9,0.275,EtOH,start,119,123,Relapse,4,0.121
17/12/2021,59,Ctrl,female,128,28,9,0.267,EtOH,start,123,122,Relapse,4,0.119
17/12/2021,61,Alc,male,128,28,9,0.465,EtOH,start,119,121,Relapse,4,0.288
17/12/2021,62,Alc+Str,male,128,28,9,0.425,EtOH,start,117,122,Relapse,4,0.27
17/12/2021,63,Ctrl,male,128,28,9,0.513,EtOH,start,125,121,Relapse,4,0.34
17/12/2021,64,Ctrl,male,128,28,9,0.461,EtOH,start,122,122,Relapse,4,0.27
17/12/2021,65,Str,male,128,28,9,0.472,EtOH,start,122,122,Relapse,4,0.29
17/12/2021,66,Alc+Str,male,128,28,9,0.441,EtOH,start,119,121,Relapse,4,0.233
17/12/2021,67,Alc,male,128,28,9,0.52,EtOH,start,120,123,Relapse,4,0.318
17/12/2021,52,Str,female,128,29,9,0.346,EtOH,30_mins,124,118,Relapse,4,0.188
17/12/2021,53,Alc,female,128,29,9,0.295,EtOH,30_mins,119,122,Relapse,4,0.142
17/12/2021,54,Ctrl,female,128,29,9,0.285,EtOH,30_mins,121,119,Relapse,4,0.13
17/12/2021,56,Alc,female,128,29,9,0.297,EtOH,30_mins,119,122,Relapse,4,0.136
17/12/2021,57,Str,female,128,29,9,0.268,EtOH,30_mins,122,116,Relapse,4,0.105
17/12/2021,58,Alc+Str,female,128,29,9,0.275,EtOH,30_mins,117,123,Relapse,4,0.121
17/12/2021,59,Ctrl,female,128,29,9,0.267,EtOH,30_mins,122,119,Relapse,4,0.119
17/12/2021,61,Alc,male,128,29,9,0.465,EtOH,30_mins,119,116,Relapse,4,0.288
17/12/2021,62,Alc+Str,male,128,29,9,0.425,EtOH,30_mins,116,116,Relapse,4,0.27
17/12/2021,63,Ctrl,male,128,29,9,0.513,EtOH,30_mins,116,120,Relapse,4,0.34
17/12/2021,64,Ctrl,male,128,29,9,0.461,EtOH,30_mins,121,118,Relapse,4,0.27
17/12/2021,65,Str,male,128,29,9,0.472,EtOH,30_mins,122,122,Relapse,4,0.29
17/12/2021,66,Alc+Str,male,128,29,9,0.441,EtOH,30_mins,118,119,Relapse,4,0.233
17/12/2021,67,Alc,male,128,29,9,0.52,EtOH,30_mins,117,121,Relapse,4,0.318
17/12/2021,52,Str,female,128,29,9,0.346,EtOH,24_hrs,123,86,Relapse,4,0.188
17/12/2021,53,Alc,female,128,29,9,0.295,EtOH,24_hrs,107,29,Relapse,4,0.142
17/12/2021,54,Ctrl,female,128,29,9,0.285,EtOH,24_hrs,106,93,Relapse,4,0.13
17/12/2021,56,Alc,female,128,29,9,0.297,EtOH,24_hrs,115,71,Relapse,4,0.136
17/12/2021,57,Str,female,128,29,9,0.268,EtOH,24_hrs,113,91,Relapse,4,0.105
17/12/2021,58,Alc+Str,female,128,29,9,0.275,EtOH,24_hrs,116,88,Relapse,4,0.121
17/12/2021,59,Ctrl,female,128,29,9,0.267,EtOH,24_hrs,121,87,Relapse,4,0.119
17/12/2021,61,Alc,male,128,29,9,0.465,EtOH,24_hrs,118,61,Relapse,4,0.288
17/12/2021,62,Alc+Str,male,128,29,9,0.425,EtOH,24_hrs,114,80,Relapse,4,0.27
17/12/2021,63,Ctrl,male,128,29,9,0.513,EtOH,24_hrs,78,107,Relapse,4,0.34
17/12/2021,64,Ctrl,male,128,29,9,0.461,EtOH,24_hrs,120,70,Relapse,4,0.27
17/12/2021,65,Str,male,128,29,9,0.472,EtOH,24_hrs,114,97,Relapse,4,0.29
17/12/2021,66,Alc+Str,male,128,29,9,0.441,EtOH,24_hrs,111,83,Relapse,4,0.233
17/12/2021,67,Alc,male,128,29,9,0.52,EtOH,24_hrs,109,89,Relapse,4,0.318
18/12/2021,52,Str,female,129,30,9,0.245,H2O,start,122,124,Relapse,4,0.087
18/12/2021,53,Alc,female,129,30,9,0.301,H2O,start,122,125,Relapse,4,0.148
18/12/2021,54,Ctrl,female,129,30,9,0.305,H2O,start,122,124,Relapse,4,0.15
18/12/2021,56,Alc,female,129,30,9,0.304,H2O,start,121,123,Relapse,4,0.143
18/12/2021,57,Str,female,129,30,9,0.274,H2O,start,123,124,Relapse,4,0.111
18/12/2021,58,Alc+Str,female,129,30,9,0.274,H2O,start,123,124,Relapse,4,0.12
18/12/2021,59,Ctrl,female,129,30,9,0.271,H2O,start,122,123,Relapse,4,0.123
18/12/2021,61,Alc,male,129,30,9,0.472,H2O,start,122,122,Relapse,4,0.295
18/12/2021,62,Alc+Str,male,129,30,9,0.424,H2O,start,122,123,Relapse,4,0.269
18/12/2021,63,Ctrl,male,129,30,9,0.509,H2O,start,121,124,Relapse,4,0.336
18/12/2021,64,Ctrl,male,129,30,9,0.47,H2O,start,122,124,Relapse,4,0.279
18/12/2021,65,Str,male,129,30,9,0.467,H2O,start,122,124,Relapse,4,0.285
18/12/2021,66,Alc+Str,male,129,30,9,0.437,H2O,start,122,123,Relapse,4,0.229
18/12/2021,67,Alc,male,129,30,9,0.516,H2O,start,121,122,Relapse,4,0.314
18/12/2021,52,Str,female,129,31,9,0.245,H2O,24_hrs,122,54,Relapse,4,0.087
18/12/2021,53,Alc,female,129,31,9,0.301,H2O,24_hrs,83,63,Relapse,4,0.148
18/12/2021,54,Ctrl,female,129,31,9,0.305,H2O,24_hrs,117,63,Relapse,4,0.15
18/12/2021,56,Alc,female,129,31,9,0.304,H2O,24_hrs,66,67,Relapse,4,0.143
18/12/2021,57,Str,female,129,31,9,0.274,H2O,24_hrs,119,71,Relapse,4,0.111
18/12/2021,58,Alc+Str,female,129,31,9,0.274,H2O,24_hrs,111,50,Relapse,4,0.12
18/12/2021,59,Ctrl,female,129,31,9,0.271,H2O,24_hrs,117,67,Relapse,4,0.123
18/12/2021,61,Alc,male,129,31,9,0.472,H2O,24_hrs,31,93,Relapse,4,0.295
18/12/2021,62,Alc+Str,male,129,31,9,0.424,H2O,24_hrs,99,69,Relapse,4,0.269
18/12/2021,63,Ctrl,male,129,31,9,0.509,H2O,24_hrs,40,112,Relapse,4,0.336
18/12/2021,64,Ctrl,male,129,31,9,0.47,H2O,24_hrs,97,55,Relapse,4,0.279
18/12/2021,65,Str,male,129,31,9,0.467,H2O,24_hrs,59,106,Relapse,4,0.285
18/12/2021,66,Alc+Str,male,129,31,9,0.437,H2O,24_hrs,113,49,Relapse,4,0.229
18/12/2021,67,Alc,male,129,31,9,0.516,H2O,24_hrs,102,45,Relapse,4,0.314
20/12/2021,52,Str,female,131,31,10,0.245,EtOH,start,122,122,Relapse,4,0.087
20/12/2021,53,Alc,female,131,31,10,0.304,EtOH,start,120,122,Relapse,4,0.151
20/12/2021,54,Ctrl,female,131,31,10,0.298,EtOH,start,122,123,Relapse,4,0.143
20/12/2021,56,Alc,female,131,31,10,0.296,EtOH,start,120,122,Relapse,4,0.135
20/12/2021,57,Str,female,131,31,10,0.279,EtOH,start,123,123,Relapse,4,0.116
20/12/2021,58,Alc+Str,female,131,31,10,0.291,EtOH,start,118,123,Relapse,4,0.137
20/12/2021,59,Ctrl,female,131,31,10,0.275,EtOH,start,122,123,Relapse,4,0.127
20/12/2021,61,Alc,male,131,31,10,0.467,EtOH,start,119,123,Relapse,4,0.29
20/12/2021,62,Alc+Str,male,131,31,10,0.432,EtOH,start,120,122,Relapse,4,0.277
20/12/2021,63,Ctrl,male,131,31,10,0.514,EtOH,start,122,123,Relapse,4,0.341
20/12/2021,64,Ctrl,male,131,31,10,0.473,EtOH,start,120,122,Relapse,4,0.282
20/12/2021,65,Str,male,131,31,10,0.472,EtOH,start,123,121,Relapse,4,0.29
20/12/2021,66,Alc+Str,male,131,31,10,0.44,EtOH,start,118,123,Relapse,4,0.232
20/12/2021,67,Alc,male,131,31,10,0.514,EtOH,start,115,123,Relapse,4,0.312
20/12/2021,52,Str,female,131,32,10,0.245,EtOH,30_mins,121,121,Relapse,4,0.087
20/12/2021,53,Alc,female,131,32,10,0.304,EtOH,30_mins,120,122,Relapse,4,0.151
20/12/2021,54,Ctrl,female,131,32,10,0.298,EtOH,30_mins,119,122,Relapse,4,0.143
20/12/2021,56,Alc,female,131,32,10,0.296,EtOH,30_mins,120,122,Relapse,4,0.135
20/12/2021,57,Str,female,131,32,10,0.279,EtOH,30_mins,121,122,Relapse,4,0.116
20/12/2021,58,Alc+Str,female,131,32,10,0.291,EtOH,30_mins,118,120,Relapse,4,0.137
20/12/2021,59,Ctrl,female,131,32,10,0.275,EtOH,30_mins,118,122,Relapse,4,0.127
20/12/2021,61,Alc,male,131,32,10,0.467,EtOH,30_mins,117,121,Relapse,4,0.29
20/12/2021,62,Alc+Str,male,131,32,10,0.432,EtOH,30_mins,119,117,Relapse,4,0.277
20/12/2021,63,Ctrl,male,131,32,10,0.514,EtOH,30_mins,121,120,Relapse,4,0.341
20/12/2021,64,Ctrl,male,131,32,10,0.473,EtOH,30_mins,120,119,Relapse,4,0.282
20/12/2021,65,Str,male,131,32,10,0.472,EtOH,30_mins,122,120,Relapse,4,0.29
20/12/2021,66,Alc+Str,male,131,32,10,0.44,EtOH,30_mins,115,120,Relapse,4,0.232
20/12/2021,67,Alc,male,131,32,10,0.514,EtOH,30_mins,113,121,Relapse,4,0.312
20/12/2021,52,Str,female,131,33,10,0.245,EtOH,24_hrs,103,104,Relapse,4,0.087
20/12/2021,53,Alc,female,131,33,10,0.304,EtOH,24_hrs,101,122,Relapse,4,0.151
20/12/2021,54,Ctrl,female,131,33,10,0.298,EtOH,24_hrs,119,45,Relapse,4,0.143
20/12/2021,56,Alc,female,131,33,10,0.296,EtOH,24_hrs,108,121,Relapse,4,0.135
20/12/2021,57,Str,female,131,33,10,0.279,EtOH,24_hrs,113,104,Relapse,4,0.116
20/12/2021,58,Alc+Str,female,131,33,10,0.291,EtOH,24_hrs,115,92,Relapse,4,0.137
20/12/2021,59,Ctrl,female,131,33,10,0.275,EtOH,24_hrs,86,120,Relapse,4,0.127
20/12/2021,61,Alc,male,131,33,10,0.467,EtOH,24_hrs,114,72,Relapse,4,0.29
20/12/2021,62,Alc+Str,male,131,33,10,0.432,EtOH,24_hrs,117,86,Relapse,4,0.277
20/12/2021,63,Ctrl,male,131,33,10,0.514,EtOH,24_hrs,114,91,Relapse,4,0.341
20/12/2021,64,Ctrl,male,131,33,10,0.473,EtOH,24_hrs,92,107,Relapse,4,0.282
20/12/2021,65,Str,male,131,33,10,0.472,EtOH,24_hrs,87,113,Relapse,4,0.29
20/12/2021,66,Alc+Str,male,131,33,10,0.44,EtOH,24_hrs,112,87,Relapse,4,0.232
20/12/2021,67,Alc,male,131,33,10,0.514,EtOH,24_hrs,105,109,Relapse,4,0.312
21/12/2021,52,Str,female,132,33,10,0.251,H2O,start,123,122,Relapse,4,0.093
21/12/2021,53,Alc,female,132,33,10,0.302,H2O,start,121,123,Relapse,4,0.149
21/12/2021,54,Ctrl,female,132,33,10,0.292,H2O,start,122,124,Relapse,4,0.137
21/12/2021,56,Alc,female,132,33,10,0.296,H2O,start,122,122,Relapse,4,0.135
21/12/2021,57,Str,female,132,33,10,0.27,H2O,start,123,124,Relapse,4,0.107
21/12/2021,58,Alc+Str,female,132,33,10,0.292,H2O,start,123,123,Relapse,4,0.138
21/12/2021,59,Ctrl,female,132,33,10,0.274,H2O,start,122,123,Relapse,4,0.126
21/12/2021,61,Alc,male,132,33,10,0.473,H2O,start,121,122,Relapse,4,0.296
21/12/2021,62,Alc+Str,male,132,33,10,0.428,H2O,start,121,122,Relapse,4,0.273
21/12/2021,63,Ctrl,male,132,33,10,0.523,H2O,start,122,122,Relapse,4,0.35
21/12/2021,64,Ctrl,male,132,33,10,0.472,H2O,start,122,122,Relapse,4,0.281
21/12/2021,65,Str,male,132,33,10,0.478,H2O,start,122,122,Relapse,4,0.296
21/12/2021,66,Alc+Str,male,132,33,10,0.445,H2O,start,122,123,Relapse,4,0.237
21/12/2021,67,Alc,male,132,33,10,0.52,H2O,start,122,123,Relapse,4,0.318
21/12/2021,52,Str,female,132,34,10,0.251,H2O,24_hrs,101,110,Relapse,4,0.093
21/12/2021,53,Alc,female,132,34,10,0.302,H2O,24_hrs,76,110,Relapse,4,0.149
21/12/2021,54,Ctrl,female,132,34,10,0.292,H2O,24_hrs,113,97,Relapse,4,0.137
21/12/2021,56,Alc,female,132,34,10,0.296,H2O,24_hrs,65,111,Relapse,4,0.135
21/12/2021,57,Str,female,132,34,10,0.27,H2O,24_hrs,107,38,Relapse,4,0.107
21/12/2021,58,Alc+Str,female,132,34,10,0.292,H2O,24_hrs,83,111,Relapse,4,0.138
21/12/2021,59,Ctrl,female,132,34,10,0.274,H2O,24_hrs,88,121,Relapse,4,0.126
21/12/2021,61,Alc,male,132,34,10,0.473,H2O,24_hrs,111,65,Relapse,4,0.296
21/12/2021,62,Alc+Str,male,132,34,10,0.428,H2O,24_hrs,86,116,Relapse,4,0.273
21/12/2021,63,Ctrl,male,132,34,10,0.523,H2O,24_hrs,119,72,Relapse,4,0.35
21/12/2021,64,Ctrl,male,132,34,10,0.472,H2O,24_hrs,120,82,Relapse,4,0.281
21/12/2021,65,Str,male,132,34,10,0.478,H2O,24_hrs,108,84,Relapse,4,0.296
21/12/2021,66,Alc+Str,male,132,34,10,0.445,H2O,24_hrs,84,116,Relapse,4,0.237
21/12/2021,67,Alc,male,132,34,10,0.52,H2O,24_hrs,79,122,Relapse,4,0.318
22/12/2021,52,Str,female,133,35,11,0.25,EtOH,start,123,121,Relapse,4,0.092
22/12/2021,53,Alc,female,133,35,11,0.301,EtOH,start,121,122,Relapse,4,0.148
22/12/2021,54,Ctrl,female,133,35,11,0.292,EtOH,start,125,124,Relapse,4,0.137
22/12/2021,56,Alc,female,133,35,11,0.308,EtOH,start,119,122,Relapse,4,0.147
22/12/2021,57,Str,female,133,35,11,0.274,EtOH,start,121,122,Relapse,4,0.111
22/12/2021,58,Alc+Str,female,133,35,11,0.284,EtOH,start,120,121,Relapse,4,0.13
22/12/2021,59,Ctrl,female,133,35,11,0.27,EtOH,start,122,122,Relapse,4,0.122
22/12/2021,61,Alc,male,133,35,11,0.477,EtOH,start,120,122,Relapse,4,0.3
22/12/2021,62,Alc+Str,male,133,35,11,0.43,EtOH,start,120,123,Relapse,4,0.275
22/12/2021,63,Ctrl,male,133,35,11,0.525,EtOH,start,122,123,Relapse,4,0.352
22/12/2021,64,Ctrl,male,133,35,11,0.473,EtOH,start,123,122,Relapse,4,0.282
22/12/2021,65,Str,male,133,35,11,0.479,EtOH,start,123,122,Relapse,4,0.297
22/12/2021,66,Alc+Str,male,133,35,11,0.452,EtOH,start,118,122,Relapse,4,0.244
22/12/2021,67,Alc,male,133,35,11,0.52,EtOH,start,119,122,Relapse,4,0.318
22/12/2021,52,Str,female,133,35,11,0.25,EtOH,30_mins,120,118,Relapse,4,0.092
22/12/2021,53,Alc,female,133,35,11,0.301,EtOH,30_mins,109,121,Relapse,4,0.148
22/12/2021,54,Ctrl,female,133,35,11,0.292,EtOH,30_mins,123,119,Relapse,4,0.137
22/12/2021,56,Alc,female,133,35,11,0.308,EtOH,30_mins,116,121,Relapse,4,0.147
22/12/2021,57,Str,female,133,35,11,0.274,EtOH,30_mins,120,118,Relapse,4,0.111
22/12/2021,58,Alc+Str,female,133,35,11,0.284,EtOH,30_mins,119,119,Relapse,4,0.13
22/12/2021,59,Ctrl,female,133,35,11,0.27,EtOH,30_mins,121,121,Relapse,4,0.122
22/12/2021,61,Alc,male,133,35,11,0.477,EtOH,30_mins,119,114,Relapse,4,0.3
22/12/2021,62,Alc+Str,male,133,35,11,0.43,EtOH,30_mins,118,116,Relapse,4,0.275
22/12/2021,63,Ctrl,male,133,35,11,0.525,EtOH,30_mins,118,122,Relapse,4,0.352
22/12/2021,64,Ctrl,male,133,35,11,0.473,EtOH,30_mins,120,119,Relapse,4,0.282
